Query_ID	Query_length	Query_start	Query_end	Subject_ID	Subject_length	Subject_start	Subject_end	E_value	Percent_ID	Query_coverage	Percent_positive_ID	Gap_openings	Total_gaps	Bitscore	Raw_score
Dcitr01g03720.1.1	348	6	354	EXD_DROME	357	10	367	0.0	82.320	98	85.36	6	17	548	1413
Dcitr01g04280.1.1	341	1	342	GBB1_DROME	339	1	340	0.0	90.351	99	95.61	1	2	645	1665
Dcitr01g04280.1.1	341	1	342	GBB1_CAEEL	339	1	340	0.0	89.766	99	94.15	1	2	643	1658
Dcitr01g04740.1.1	418	1	419	Q7KMQ0_DROME	419	1	420	0.0	90.521	91	95.02	2	5	783	2021
Dcitr01g04740.1.1	428	1	429	PRS7_CAEEL	434	1	435	0.0	82.069	94	90.80	2	6	746	1926
Dcitr01g04740.1.1	405	14	419	PRS7_DICDI	411	4	415	0.0	78.641	89	87.86	2	6	671	1732
Dcitr01g04810.1.1	434	1	435	Q7KMQ0_DROME	432	1	433	0.0	92.644	99	96.32	1	2	833	2151
Dcitr01g04810.1.1	434	1	435	PRS7_CAEEL	434	1	435	0.0	85.057	99	93.79	0	0	791	2042
Dcitr01g04810.1.1	421	14	435	PRS7_DICDI	424	4	428	0.0	80.706	97	88.94	1	3	716	1847
Dcitr01g04970.1.1	35	973	1008	M9PD90_DROME	36	1155	1191	6.54e-06	70.270	74	81.08	1	1	52.0	123
Dcitr01g04970.1.1	35	1440	1475	M9PD90_DROME	36	1155	1191	6.54e-06	70.270	74	81.08	1	1	52.0	123
Dcitr01g04970.1.1	35	973	1008	Q9VKG8_DROME	36	1156	1192	6.54e-06	70.270	74	81.08	1	1	52.0	123
Dcitr01g04970.1.1	35	1440	1475	Q9VKG8_DROME	36	1156	1192	6.54e-06	70.270	74	81.08	1	1	52.0	123
Dcitr01g05310.1.1	555	2	557	TCPA_DROME	555	1	556	0.0	81.475	99	91.01	0	0	935	2416
Dcitr01g05310.1.1	543	1	544	TCPA_CAEEL	542	1	543	0.0	70.772	97	84.56	1	1	792	2046
Dcitr01g05370.1.1	305	1	306	PP2A_DROME	308	1	309	0.0	93.851	99	97.41	1	3	613	1581
Dcitr01g05370.1.1	303	3	306	PP2A_CAEEL	306	12	318	0.0	87.948	99	95.11	1	3	578	1490
Dcitr01g05370.1.1	299	7	306	PP2AA_DICDI	302	4	306	0.0	82.508	98	92.08	1	3	540	1390
Dcitr01g05450.1.1	49	1	50	DLG1_DROME	49	1	50	4.78e-23	84.000	82	94.00	0	0	90.1	222
Dcitr01g05520.1.1	235	1	236	DLG1_DROME	222	748	970	4.70e-130	77.119	99	86.02	1	13	390	1002
Dcitr01g06040.1.1	156	2	158	M9NDD0_DROME	155	116	271	1.08e-75	70.701	98	78.98	1	1	227	578
Dcitr01g06040.1.1	156	2	158	M9ND06_DROME	155	202	357	5.89e-75	70.701	98	78.98	1	1	228	581
Dcitr01g06040.1.1	156	2	158	RIM2_DROME	155	209	364	7.60e-75	70.701	98	78.98	1	1	228	580
Dcitr01g06730.1.1	111	27	138	Q9VKA1_DROME	111	21	132	1.86e-63	72.321	72	87.50	0	0	191	486
Dcitr01g06730.1.1	111	27	138	Q8SZ82_DROME	111	21	132	4.98e-63	71.429	72	87.50	0	0	190	483
Dcitr01g06770.1.1	74	14	88	Q9VKA1_DROME	74	21	95	1.30e-40	74.667	82	89.33	0	0	131	329
Dcitr01g06770.1.1	74	14	88	Q8SZ82_DROME	74	21	95	1.31e-40	74.667	82	89.33	0	0	131	329
Dcitr01g06810.1.1	111	27	138	Q9VKA1_DROME	111	21	132	1.86e-63	72.321	72	87.50	0	0	191	486
Dcitr01g06810.1.1	111	27	138	Q8SZ82_DROME	111	21	132	4.98e-63	71.429	72	87.50	0	0	190	483
Dcitr01g06990.1.1	67	16	83	S61G2_DROME	67	1	68	1.98e-39	88.235	81	92.65	0	0	125	313
Dcitr01g06990.1.1	67	16	83	EMO1_CAEEL	67	1	68	2.59e-37	80.882	81	91.18	0	0	119	299
Dcitr01g07000.1.1	67	1	68	S61G2_DROME	67	1	68	5.41e-39	88.235	99	92.65	0	0	123	308
Dcitr01g07000.1.1	67	1	68	EMO1_CAEEL	67	1	68	2.03e-37	80.882	99	91.18	0	0	119	298
Dcitr01g07120.1.1	314	100	414	GBLP_DROME	315	2	317	0.0	85.443	75	90.19	1	1	558	1439
Dcitr01g07120.1.2	314	3	317	GBLP_DROME	315	2	317	0.0	85.443	98	90.19	1	1	556	1434
Dcitr01g07170.1.1	314	3	317	GBLP_DROME	315	2	317	0.0	85.443	98	90.19	1	1	556	1434
Dcitr01g07290.1.1	18	413	431	Q0KHQ3_DROME	18	527	545	0.14	84.211	81	89.47	0	0	35.0	79
Dcitr01g07290.1.1	18	413	431	R9PY33_DROME	18	532	550	0.14	84.211	79	89.47	0	0	35.0	79
Dcitr01g07290.1.1	18	413	431	M9PI08_DROME	18	532	550	0.15	84.211	81	89.47	0	0	35.0	79
Dcitr01g07320.1.1	536	7	543	Q8IMX1_DROME	536	31	567	0.0	71.667	99	85.37	3	6	832	2148
Dcitr01g07320.1.1	536	7	543	Q9VCB6_DROME	536	9	545	0.0	71.667	99	85.37	3	6	830	2145
Dcitr01g07320.1.1	536	7	543	Q7K112_DROME	536	16	552	0.0	71.667	99	85.37	3	6	830	2143
Dcitr01g07360.1.1	357	1	358	Q9VCB6_DROME	357	188	545	0.0	75.900	99	87.26	3	6	583	1502
Dcitr01g07360.1.1	357	1	358	Q8MTZ5_DROME	357	209	566	0.0	75.900	99	87.26	3	6	583	1502
Dcitr01g07360.1.1	357	1	358	Q8IMX1_DROME	357	210	567	0.0	75.900	99	87.26	3	6	583	1502
Dcitr01g07360.1.2	380	32	412	Q8IMX1_DROME	380	187	567	0.0	75.260	92	87.50	3	6	625	1612
Dcitr01g07360.1.2	380	32	412	Q9VCB6_DROME	380	165	545	0.0	75.260	92	87.50	3	6	625	1611
Dcitr01g07360.1.2	380	32	412	Q8MTZ5_DROME	380	186	566	0.0	75.260	92	87.50	3	6	625	1611
Dcitr01g07770.1.1	171	4	175	O61722_DROME	171	5	176	2.82e-93	71.512	98	87.79	0	0	268	686
Dcitr01g07770.1.1	171	4	175	Q95VY8_DROME	171	1	172	4.70e-93	71.512	98	87.79	0	0	268	684
Dcitr01g07770.1.1	172	3	175	Q7KPK2_DROME	174	4	178	8.64e-92	70.286	98	86.29	1	2	265	677
Dcitr01g07810.1.1	171	4	175	O61722_DROME	171	5	176	2.82e-93	71.512	98	87.79	0	0	268	686
Dcitr01g07810.1.1	171	4	175	Q95VY8_DROME	171	1	172	4.70e-93	71.512	98	87.79	0	0	268	684
Dcitr01g07810.1.1	172	3	175	Q7KPK2_DROME	174	4	178	8.64e-92	70.286	98	86.29	1	2	265	677
Dcitr01g07850.1.1	180	14	194	RL11_DROME	180	4	184	1.72e-118	88.950	93	93.37	0	0	333	855
Dcitr01g07850.1.1	184	6	190	RL11_DICDI	182	16	198	4.28e-96	72.581	95	82.26	2	4	278	710
Dcitr01g07850.1.1	179	15	194	Q38EI9_TRYB2	179	4	183	1.95e-93	71.111	92	83.33	0	0	270	691
Dcitr01g07860.1.1	180	11	191	RL11_DROME	180	4	184	1.01e-118	88.950	94	93.37	0	0	334	856
Dcitr01g07860.1.1	184	3	187	RL11_DICDI	182	16	198	6.02e-96	72.581	96	82.26	2	4	277	708
Dcitr01g07860.1.1	179	12	191	Q38EI9_TRYB2	179	4	183	1.68e-93	71.111	94	83.33	0	0	270	691
Dcitr01g07960.1.1	154	1	155	A4UZI0_DROME	154	1	155	3.89e-80	78.065	95	86.45	0	0	258	659
Dcitr01g07960.1.1	154	1	155	A1ZA18_DROME	154	1	155	4.01e-80	78.065	95	86.45	0	0	258	659
Dcitr01g07960.1.1	154	1	155	O01349_DROME	154	1	155	4.33e-80	78.065	95	86.45	0	0	258	658
Dcitr01g08170.1.1	118	12	130	A1Z8R0_DROME	118	39	157	1.25e-58	75.630	92	84.03	0	0	189	479
Dcitr01g08170.1.1	118	12	130	Q7YU38_DROME	118	39	157	1.34e-58	75.630	92	84.03	0	0	189	479
Dcitr01g08170.1.1	118	12	130	A1Z8R1_DROME	118	39	157	3.99e-57	75.630	92	84.03	0	0	190	483
Dcitr01g08180.1.1	237	1	238	A1Z8R0_DROME	237	1	238	1.33e-138	80.833	100	90.00	2	4	399	1024
Dcitr01g08180.1.1	237	1	238	Q7YU38_DROME	237	1	238	1.46e-138	80.833	100	90.00	2	4	398	1023
Dcitr01g08180.1.1	237	1	238	A1Z8R1_DROME	237	1	238	3.01e-134	80.833	100	90.00	2	4	402	1034
Dcitr01g08900.1.1	130	1	131	CSKP_DROME	130	768	898	5.60e-71	77.863	99	90.84	0	0	228	581
Dcitr01g08930.1.1	117	4	121	CSKP_DROME	117	1	118	2.10e-69	85.593	96	96.61	0	0	223	568
Dcitr01g08940.1.1	310	1	311	A0A0B4KFZ5_DROME	309	1	310	3.22e-176	75.884	87	87.46	1	1	495	1274
Dcitr01g08940.1.1	310	1	311	Q9VFS9_DROME	309	1	310	3.50e-176	75.884	87	87.46	1	1	495	1275
Dcitr01g08950.1.1	89	390	479	DHE3_DROME	89	473	562	8.73e-48	95.556	91	96.67	0	0	173	439
Dcitr01g08960.1.1	519	21	540	DHE3_DROME	535	27	562	0.0	84.142	96	91.42	2	16	947	2448
Dcitr01g09550.1.1	717	14	731	ADA17_DROME	717	6	723	0.0	71.448	96	81.38	7	14	1083	2801
Dcitr01g09600.1.1	156	62	218	B8A403_DROME	156	1	157	1.70e-106	93.631	72	98.09	0	0	303	776
Dcitr01g09600.1.1	155	62	217	Q9VCF4_DROME	155	1	156	1.86e-99	89.103	71	94.23	0	0	285	730
Dcitr01g09600.1.1	154	62	216	Q9GQM8_DROME	154	1	155	8.63e-99	89.032	71	94.19	0	0	284	726
Dcitr01g09650.1.1	123	1	124	Q76NQ3_DROME	123	810	933	7.64e-61	75.000	88	88.71	0	0	201	511
Dcitr01g09650.1.1	123	1	124	M9PCJ7_DROME	123	805	928	8.32e-61	75.000	88	88.71	0	0	201	510
Dcitr01g09650.1.1	123	1	124	Q9VL07_DROME	123	1007	1130	1.38e-60	75.000	88	88.71	0	0	201	510
Dcitr01g09660.1.1	160	1	161	Q9VL07_DROME	161	818	979	1.19e-89	76.687	99	86.50	2	3	283	723
Dcitr01g09660.1.1	160	1	161	M9MRG4_DROME	161	812	973	1.21e-89	76.687	99	86.50	2	3	283	723
Dcitr01g09660.1.1	160	1	161	M9PCJ7_DROME	161	616	777	2.01e-86	76.687	99	86.50	2	3	271	694
Dcitr01g09670.1.1	343	7	350	M9MRG4_DROME	329	741	1070	0.0	72.965	95	83.43	2	14	533	1372
Dcitr01g09670.1.1	343	7	350	M9PCJ7_DROME	329	545	874	0.0	72.965	95	83.43	2	14	532	1371
Dcitr01g09670.1.1	343	7	350	Q76NQ3_DROME	334	545	879	0.0	72.384	95	82.85	1	9	530	1365
Dcitr01g09670.1.2	297	7	304	M9PCJ7_DROME	283	545	828	1.39e-162	74.832	93	84.56	2	14	477	1227
Dcitr01g09670.1.2	297	7	304	Q76NQ3_DROME	288	545	833	1.22e-161	74.161	93	83.89	1	9	474	1221
Dcitr01g09670.1.2	297	7	304	M9MRG4_DROME	283	741	1024	1.32e-160	74.832	93	84.56	2	14	477	1228
Dcitr01g09720.1.1	503	576	1079	M9MRG4_DROME	488	636	1124	0.0	73.413	73	84.72	3	15	775	2002
Dcitr01g09720.1.1	503	576	1079	M9PCJ7_DROME	488	440	928	0.0	73.413	73	84.72	3	15	774	1999
Dcitr01g09720.1.1	503	576	1079	Q9VL07_DROME	493	637	1130	0.0	73.016	73	84.33	2	10	772	1994
Dcitr01g09770.1.1	899	11	910	Q9VAX8_DROME	933	42	975	0.0	77.861	99	86.10	2	36	1516	3924
Dcitr01g09780.1.1	925	279	1204	Q9VAX8_DROME	932	43	975	0.0	80.300	77	89.29	2	9	1575	4079
Dcitr01g09790.1.1	211	1	212	Q9VY78_DROME	211	48	259	3.55e-136	83.962	97	91.98	0	0	382	981
Dcitr01g09800.1.1	937	1	938	Q9VAX8_DROME	974	1	975	0.0	76.813	99	85.29	5	45	1550	4012
Dcitr01g09830.1.1	660	1	661	SDHA_DROME	660	1	661	0.0	77.492	99	86.25	2	2	1041	2692
Dcitr01g09830.1.1	610	51	661	SDHA_CAEEL	611	35	646	0.0	74.837	92	85.13	1	1	941	2431
Dcitr01g10410.1.1	95	1	96	LAP4_DROME	95	1	96	5.44e-55	86.458	85	93.75	0	0	183	465
Dcitr01g10430.1.1	487	1	488	LAP4_DROME	479	1	480	0.0	71.311	83	82.79	4	8	707	1824
Dcitr01g10430.1.2	487	1	488	LAP4_DROME	479	1	480	0.0	71.311	86	82.79	4	8	708	1827
Dcitr01g10520.1.1	610	6	616	APKC_DROME	578	28	606	0.0	75.041	99	82.54	4	36	906	2341
Dcitr01g11320.1.1	147	27	174	Q9VMT2_DROME	147	2	149	3.61e-87	81.757	90	93.24	0	0	252	644
Dcitr01g11340.1.1	93	2	95	Q8IMX8_DROME	95	4	99	1.14e-50	81.250	71	89.58	1	2	156	395
Dcitr01g11340.1.1	93	2	95	Q8IGW7_DROME	95	4	99	1.18e-50	81.250	71	89.58	1	2	156	395
Dcitr01g11650.1.1	1085	1	1086	Q7KN85_DROME	1111	1	1112	0.0	76.101	99	84.91	6	28	1754	4542
Dcitr01g11820.1.1	220	1	221	RAB3_DROME	219	1	220	2.72e-143	87.838	99	92.34	3	3	399	1024
Dcitr01g11820.1.1	206	15	221	Q95QV3_CAEEL	203	30	233	9.97e-123	79.227	93	87.44	2	3	347	891
Dcitr01g11820.1.1	206	15	221	RAB3_CAEEL	203	16	219	2.17e-122	79.227	93	87.44	2	3	346	887
Dcitr01g12150.1.1	487	53	540	ATPB_DROME	465	37	502	0.0	89.959	90	93.03	1	22	875	2262
Dcitr01g12150.1.1	493	47	540	ATPB_CAEEL	471	63	534	0.0	83.603	91	88.26	1	22	828	2139
Dcitr01g12150.1.1	486	54	540	Q8I0V2_PLAF7	472	60	532	0.0	74.538	90	83.16	1	14	725	1872
Dcitr01g12610.1.1	274	95	369	S4W2D1_LOCMI	274	1	275	0.0	95.636	71	98.18	0	0	562	1449
Dcitr01g12610.1.1	279	90	369	Q32KD4_DROME	279	124	403	0.0	90.357	72	96.43	0	0	551	1419
Dcitr01g12610.1.1	279	90	369	Q7KY08_DROME	279	90	369	0.0	90.357	72	96.43	0	0	550	1418
Dcitr01g12630.1.1	858	75	933	S4W2D1_LOCMI	847	1	848	0.0	94.412	92	97.56	1	11	1714	4439
Dcitr01g12630.1.1	863	70	933	Q32KD4_DROME	860	124	984	0.0	91.349	93	96.08	2	9	1679	4348
Dcitr01g12630.1.1	863	70	933	Q7KY08_DROME	860	90	950	0.0	91.349	93	96.08	2	9	1677	4344
Dcitr01g12630.1.2	858	49	907	S4W2D1_LOCMI	847	1	848	0.0	94.412	95	97.56	1	11	1715	4442
Dcitr01g12630.1.2	863	44	907	Q7KY08_DROME	860	90	950	0.0	91.349	95	96.08	2	9	1679	4348
Dcitr01g12630.1.2	863	44	907	Q32KD4_DROME	860	124	984	0.0	91.349	95	96.08	2	9	1678	4345
Dcitr01g12670.1.1	664	1	665	S4W2D1_LOCMI	653	195	848	0.0	93.985	99	97.44	1	11	1323	3424
Dcitr01g12670.1.1	664	1	665	Q32KD4_DROME	661	323	984	0.0	91.916	99	96.11	2	9	1299	3362
Dcitr01g12670.1.1	664	1	665	Q7KY08_DROME	661	289	950	0.0	91.916	99	96.11	2	9	1298	3360
Dcitr01g13030.1.2	33	5	38	A0A0B4LHR8_DROME	33	172	205	2.71e-12	82.353	94	91.18	0	0	70.5	171
Dcitr01g13360.1.1	100	30	130	RPAB2_DROME	101	29	130	1.10e-48	75.490	77	86.27	1	1	152	384
Dcitr01g13400.1.1	64	6	70	Q9V4C9_DROME	64	491	555	3.48e-37	89.231	86	96.92	0	0	130	328
Dcitr01g13400.1.1	61	6	67	Q7K3X3_DROME	61	438	499	5.88e-37	91.935	82	98.39	0	0	130	327
Dcitr01g13400.1.1	61	6	67	Q7KQN5_DROME	61	491	552	8.11e-37	91.935	82	98.39	0	0	130	326
Dcitr01g13810.1.1	274	1	275	CAPZB_DROME	274	1	275	1.50e-176	84.364	99	90.55	0	0	487	1254
Dcitr01g13880.1.1	164	67	231	Q8IN49_DROME	164	636	800	5.97e-84	70.303	80	85.45	0	0	266	679
Dcitr01g13910.1.1	787	10	797	Q8IN49_DROME	789	11	800	0.0	74.810	98	87.09	1	2	1284	3322
Dcitr01g13920.1.1	355	5	360	A0A0B4KH24_DROME	374	55	429	0.0	70.899	98	83.86	3	25	564	1453
Dcitr01g13920.1.1	355	5	360	A0A0B4KGK8_DROME	374	13	387	0.0	70.899	98	83.86	3	25	563	1452
Dcitr01g13920.1.1	355	5	360	A0A0B4KH21_DROME	374	47	421	0.0	70.899	98	83.86	3	25	563	1450
Dcitr01g14170.1.1	159	1	160	IF5A_DROME	158	1	159	2.80e-96	81.875	99	91.25	1	1	275	703
Dcitr01g14350.1.1	159	1	160	IF5A_DROME	158	1	159	2.80e-96	81.875	99	91.25	1	1	275	703
Dcitr01g14530.1.1	297	1	298	Q0E924_DROME	298	1	299	2.59e-159	75.251	92	89.63	1	1	447	1149
Dcitr01g14530.1.1	295	1	296	A8DYI7_DROME	296	1	297	2.07e-158	75.421	91	89.56	1	1	445	1144
Dcitr01g14530.1.1	295	1	296	A8DYI6_DROME	296	1	297	8.97e-158	75.421	91	89.56	1	1	444	1143
Dcitr01g14740.1.1	107	1	108	X2J6D4_DROME	107	1	108	1.36e-66	84.259	99	92.59	0	0	196	497
Dcitr01g14740.1.1	107	1	108	CYC2_DROME	107	1	108	1.36e-66	84.259	99	92.59	0	0	196	497
Dcitr01g14790.1.1	329	5	334	CALR_DROME	340	6	346	0.0	71.848	95	82.40	1	11	512	1319
Dcitr01g14950.1.1	196	58	254	RL19_DROME	196	1	197	3.18e-110	83.756	77	91.88	0	0	316	809
Dcitr01g14960.1.1	444	1	445	TBB4_CAEEL	443	1	444	0.0	87.865	99	96.18	1	1	814	2102
Dcitr01g14960.1.1	437	1	438	Q18817_CAEEL	436	1	437	0.0	88.813	98	94.98	1	1	805	2078
Dcitr01g14960.1.1	429	1	430	TBB2_DROME	428	1	429	0.0	90.698	96	95.35	1	1	801	2070
Dcitr01g15000.1.1	444	1	445	TBB4_CAEEL	443	1	444	0.0	87.865	99	96.18	1	1	814	2102
Dcitr01g15000.1.1	437	1	438	Q18817_CAEEL	436	1	437	0.0	88.813	98	94.98	1	1	805	2078
Dcitr01g15000.1.1	429	1	430	TBB2_DROME	428	1	429	0.0	90.698	96	95.35	1	1	801	2070
Dcitr01g15040.1.1	192	1	193	RL19_DROME	192	1	193	1.94e-110	84.456	94	92.23	0	0	314	805
Dcitr01g15120.1.1	514	1	515	KCNAW_DROME	497	1	498	0.0	83.333	96	89.53	6	19	857	2213
Dcitr01g15160.1.1	193	1	194	KCNAW_DROME	193	135	328	3.99e-118	82.990	92	93.30	0	0	345	884
Dcitr01g15340.1.1	466	1	467	Q8IRQ5_DROME	466	1	467	0.0	74.732	78	86.72	0	0	742	1915
Dcitr01g15340.1.1	460	7	467	Q9W3X6_DROME	460	35	495	0.0	75.488	77	87.64	0	0	741	1914
Dcitr01g15340.1.1	460	7	467	Q8SXM1_DROME	460	35	495	0.0	75.488	77	87.64	0	0	740	1910
Dcitr01g15360.1.1	466	1	467	Q8IRQ5_DROME	466	1	467	0.0	74.732	71	86.94	0	0	742	1916
Dcitr01g15490.1.1	144	3	147	ARPC2_DROME	144	153	297	2.80e-80	78.621	76	84.83	0	0	241	614
Dcitr01g15490.1.2	144	3	147	ARPC2_DROME	144	153	297	4.36e-79	77.931	76	84.14	0	0	238	606
Dcitr01g15810.1.1	538	19	557	DDX18_DROME	532	145	677	0.0	72.593	96	84.26	4	8	802	2071
Dcitr01g15900.1.1	162	27	189	Q9Y0G0_DROME	161	305	466	5.17e-91	78.528	83	86.50	1	1	274	701
Dcitr01g15900.1.1	162	27	189	Q9V3H5_DROME	161	303	464	5.94e-91	78.528	83	86.50	1	1	274	700
Dcitr01g15900.1.2	123	1	124	Q9V3H5_DROME	122	342	464	6.33e-70	82.258	94	87.90	1	1	217	552
Dcitr01g15900.1.2	123	1	124	Q9Y0G0_DROME	122	344	466	6.64e-70	82.258	94	87.90	1	1	217	552
Dcitr01g16250.1.2	397	10	407	Q9W3N9_DROME	396	14	410	0.0	70.352	98	84.17	1	1	593	1530
Dcitr01g16460.1.1	207	3	210	RAB6_DROME	206	2	208	2.69e-148	95.673	99	97.60	1	1	410	1055
Dcitr01g16460.1.1	204	6	210	RAB6B_CAEEL	202	3	205	5.65e-124	83.902	97	88.29	1	2	349	895
Dcitr01g16460.1.1	205	5	210	RAB6A_CAEEL	203	2	205	9.22e-116	77.404	98	87.50	4	6	328	841
Dcitr01g16470.1.1	306	248	554	PSDE_DROME	303	1	304	0.0	88.925	85	94.46	1	3	570	1468
Dcitr01g16470.1.1	190	1	191	PSDE_DROME	187	1	188	2.86e-122	92.670	85	95.29	1	3	363	932
Dcitr01g16470.1.1	287	269	556	PSDE_CAEEL	287	23	310	7.48e-159	75.347	78	87.15	0	0	457	1175
Dcitr01g16470.1.1	169	22	191	PSDE_CAEEL	169	23	192	1.06e-106	90.588	78	93.53	0	0	323	829
Dcitr01g16470.1.1	190	1	191	PSDE_DICDI	186	1	187	6.69e-89	70.833	85	80.73	3	6	277	709
Dcitr01g16560.1.1	302	3	305	1433Z_DROME	246	2	248	3.37e-153	72.937	99	76.90	2	56	429	1102
Dcitr01g16570.1.1	779	5	784	PFKA_DROME	779	2	781	0.0	78.333	99	87.95	0	0	1247	3226
Dcitr01g16600.1.1	392	1	393	PFKA_DROME	392	389	781	0.0	78.372	99	87.28	0	0	611	1576
Dcitr01g16780.1.1	54	10	64	Q9VNP7_DROME	54	72	126	3.24e-24	74.545	85	90.91	0	0	93.6	231
Dcitr01g17040.1.1	318	796	1114	GALT5_DROME	318	304	622	0.0	77.743	89	86.21	0	0	554	1427
Dcitr01g17420.1.1	246	1	247	KCNAW_DROME	245	6	251	3.61e-139	72.470	99	86.23	1	1	400	1027
Dcitr01g17660.1.1	179	1	180	O96692_DROME	179	1	180	1.69e-91	77.348	97	85.08	2	2	265	676
Dcitr01g17660.1.1	179	1	180	O17599_CAEEL	178	1	179	4.47e-85	75.556	97	81.11	1	1	248	634
Dcitr01g17660.1.2	179	1	180	O96692_DROME	179	1	180	1.69e-91	77.348	97	85.08	2	2	265	676
Dcitr01g17660.1.2	179	1	180	O17599_CAEEL	178	1	179	4.47e-85	75.556	97	81.11	1	1	248	634
Dcitr01g17690.1.1	102	10	112	Q7JWH5_DROME	102	11	113	2.87e-60	82.524	91	87.38	0	0	180	457
Dcitr01g18290.1.1	96	15	111	Q9VJI7_DROME	97	13	110	3.55e-48	73.469	85	87.76	1	1	149	377
Dcitr01g18310.1.1	96	15	111	Q9VJI7_DROME	97	13	110	3.55e-48	73.469	85	87.76	1	1	149	377
Dcitr01g18470.1.1	98	1	99	GSB_DROME	98	1	99	5.57e-62	91.919	97	94.95	0	0	194	493
Dcitr01g18470.1.1	98	1	99	GSBN_DROME	99	1	100	2.04e-55	84.000	97	92.00	1	1	177	450
Dcitr01g18470.1.1	89	10	99	PRD_DROME	94	13	107	6.20e-49	82.105	88	88.42	1	5	163	413
Dcitr01g18660.1.1	333	6	339	Q8INQ9_DROME	333	13	346	0.0	82.036	98	90.42	0	0	584	1506
Dcitr01g18660.1.1	333	6	339	Q8INR0_DROME	333	10	343	0.0	82.036	98	90.42	0	0	582	1501
Dcitr01g18660.1.1	332	7	339	Q9XYA7_DROME	332	1	333	0.0	82.282	97	90.69	0	0	582	1499
Dcitr01g18700.1.1	130	8	138	RPB4_DROME	130	9	139	3.93e-76	82.443	94	89.31	0	0	222	566
Dcitr01g19080.1.1	108	1	109	RS26_DROME	107	1	108	4.30e-63	86.239	92	90.83	1	1	187	476
Dcitr01g19080.1.1	99	1	100	RS26_CAEEL	99	1	100	1.41e-47	74.000	84	81.00	0	0	148	374
Dcitr01g19080.1.1	94	1	95	O96258_PLAF7	94	1	95	1.54e-44	71.579	80	82.11	0	0	140	353
Dcitr01g19300.1.1	294	43	337	RFC2_DROME	294	13	307	6.35e-164	73.559	79	85.76	0	0	462	1188
Dcitr01g19340.1.1	98	12	110	RFC2_DROME	98	19	117	1.79e-50	77.778	83	86.87	0	0	162	411
Dcitr01g19380.1.1	106	9	115	Q9W0C1_DROME	107	17	124	3.13e-61	87.963	91	90.74	1	1	185	470
Dcitr01g19380.1.1	106	9	115	Q9W0C2_DROME	107	26	133	3.77e-61	87.963	91	90.74	1	1	185	470
Dcitr01g19380.1.1	103	9	112	M9PE71_DROME	104	17	121	4.12e-61	88.571	89	91.43	1	1	186	471
Dcitr01g19410.1.1	106	17	123	Q9W0C1_DROME	107	17	124	4.52e-61	87.963	86	90.74	1	1	185	470
Dcitr01g19410.1.1	106	17	123	Q9W0C2_DROME	107	26	133	4.62e-61	87.963	86	90.74	1	1	185	470
Dcitr01g19410.1.1	106	17	123	Q26335_DROSP	107	17	124	5.70e-61	87.963	86	90.74	1	1	185	469
Dcitr01g19440.1.1	118	1	119	Q9W2S2_DROME	118	1	119	3.66e-80	92.437	98	97.48	0	0	231	589
Dcitr01g19440.1.1	116	1	117	LGG1_CAEEL	116	1	117	1.37e-70	82.906	97	92.31	0	0	207	526
Dcitr01g19440.1.1	115	1	116	Q9VEG5_DROME	115	3	118	2.14e-68	79.310	96	93.10	0	0	201	511
Dcitr01g19450.1.1	141	9	150	M9PE71_DROME	132	17	149	1.11e-61	72.028	90	76.22	2	11	189	479
Dcitr01g19460.1.1	89	8	97	X2JEE0_DROME	89	15	104	3.87e-60	92.222	90	97.78	0	0	179	454
Dcitr01g19460.1.1	92	5	97	X2JJA8_DROME	92	1	93	5.92e-60	90.323	93	95.70	0	0	178	451
Dcitr01g19460.1.1	91	6	97	Q9W2S2_DROME	91	27	118	8.03e-60	91.304	92	96.74	0	0	179	453
Dcitr01g19480.1.1	279	3	282	GUS_DROME	277	1	278	1.45e-161	75.618	98	85.87	3	8	450	1158
Dcitr01g19610.1.1	375	1	376	ACT6_DROME	375	1	376	0.0	98.138	99	99.47	0	0	778	2009
Dcitr01g19610.1.1	375	1	376	ACT5_DROME	375	1	376	0.0	98.404	99	99.47	0	0	778	2008
Dcitr01g19610.1.1	375	1	376	G3CKA6_SPOFR	375	1	376	0.0	98.138	99	99.47	0	0	776	2005
Dcitr01g19790.1.1	618	5	623	HSP68_DROME	633	2	635	0.0	76.814	99	88.49	1	15	1027	2655
Dcitr01g19790.1.1	618	5	623	HSP70_DROME	640	2	642	0.0	76.443	99	86.58	3	22	1014	2622
Dcitr01g19790.1.1	618	5	623	HSP71_DROME	640	2	642	0.0	76.443	99	86.58	3	22	1014	2622
Dcitr01g19810.1.1	413	1	414	HSP70_DROME	413	58	471	0.0	83.092	99	92.27	0	0	728	1880
Dcitr01g19810.1.1	413	1	414	HSP71_DROME	413	58	471	0.0	83.092	99	92.27	0	0	728	1880
Dcitr01g19810.1.1	413	1	414	HSP73_DROME	413	58	471	0.0	82.850	99	92.27	0	0	726	1875
Dcitr01g20400.1.1	181	1	182	MCTS1_DROME	181	1	182	1.31e-101	70.330	99	87.91	0	0	290	742
Dcitr01g20460.1.1	76	1	77	Q9VUU8_DROME	76	1	77	8.19e-42	83.117	96	90.91	0	0	131	329
Dcitr01g20560.1.1	181	1	182	MCTS1_DROME	181	1	182	1.31e-101	70.330	99	87.91	0	0	290	742
