Query_ID	Query_length	Query_start	Query_end	Subject_ID	Subject_length	Subject_start	Subject_end	E_value	Percent_ID	Query_coverage	Percent_positive_ID	Gap_openings	Total_gaps	Bitscore	Raw_score
Dcitr01g07770.1.1	171	4	175	Q95VY8_DROME	171	1	172	2.55e-93	71.512	98	87.79	0	0	268	684
Dcitr01g07770.1.1	172	3	175	Q7KPK2_DROME	174	4	178	4.69e-92	70.286	98	86.29	1	2	265	677
Dcitr01g07810.1.1	171	4	175	O61722_DROME	171	5	176	1.53e-93	71.512	98	87.79	0	0	268	686
Dcitr01g07810.1.1	171	4	175	Q95VY8_DROME	171	1	172	2.55e-93	71.512	98	87.79	0	0	268	684
Dcitr01g07810.1.1	172	3	175	Q7KPK2_DROME	174	4	178	4.69e-92	70.286	98	86.29	1	2	265	677
Dcitr01g07850.1.1	180	14	194	RL11_DROME	180	4	184	9.31e-119	88.950	93	93.37	0	0	333	855
Dcitr01g07860.1.1	180	11	191	RL11_DROME	180	4	184	5.50e-119	88.950	94	93.37	0	0	334	856
Dcitr01g07960.1.1	154	1	155	A4UZI0_DROME	154	1	155	2.11e-80	78.065	95	86.45	0	0	258	659
Dcitr01g07960.1.1	154	1	155	A1ZA18_DROME	154	1	155	2.17e-80	78.065	95	86.45	0	0	258	659
Dcitr01g07960.1.1	154	1	155	O01349_DROME	154	1	155	2.35e-80	78.065	95	86.45	0	0	258	658
Dcitr01g08170.1.1	118	12	130	A1Z8R0_DROME	118	39	157	6.80e-59	75.630	92	84.03	0	0	189	479
Dcitr01g08170.1.1	118	12	130	Q7YU38_DROME	118	39	157	7.25e-59	75.630	92	84.03	0	0	189	479
Dcitr01g08170.1.1	118	12	130	A1Z8R1_DROME	118	39	157	2.17e-57	75.630	92	84.03	0	0	190	483
Dcitr01g08180.1.1	237	1	238	A1Z8R0_DROME	237	1	238	7.19e-139	80.833	100	90.00	2	4	399	1024
Dcitr01g08180.1.1	237	1	238	Q7YU38_DROME	237	1	238	7.93e-139	80.833	100	90.00	2	4	398	1023
Dcitr01g08180.1.1	237	1	238	A1Z8R1_DROME	237	1	238	1.63e-134	80.833	100	90.00	2	4	402	1034
Dcitr01g08900.1.1	130	1	131	CSKP_DROME	130	768	898	3.04e-71	77.863	99	90.84	0	0	228	581
Dcitr01g08930.1.1	117	4	121	CSKP_DROME	117	1	118	1.14e-69	85.593	96	96.61	0	0	223	568
Dcitr01g08940.1.1	310	1	311	A0A0B4KFZ5_DROME	309	1	310	1.75e-176	75.884	87	87.46	1	1	495	1274
Dcitr01g08940.1.1	310	1	311	Q9VFS9_DROME	309	1	310	1.90e-176	75.884	87	87.46	1	1	495	1275
Dcitr01g08950.1.1	89	390	479	DHE3_DROME	89	473	562	4.73e-48	95.556	91	96.67	0	0	173	439
Dcitr01g08960.1.1	519	21	540	DHE3_DROME	535	27	562	0.0	84.142	96	91.42	2	16	947	2448
Dcitr01g09550.1.1	717	14	731	ADA17_DROME	717	6	723	0.0	71.448	96	81.38	7	14	1083	2801
Dcitr01g09600.1.1	156	62	218	B8A403_DROME	156	1	157	9.22e-107	93.631	72	98.09	0	0	303	776
Dcitr01g09600.1.1	155	62	217	Q9VCF4_DROME	155	1	156	1.01e-99	89.103	71	94.23	0	0	285	730
Dcitr01g09600.1.1	154	62	216	Q9GQM8_DROME	154	1	155	4.68e-99	89.032	71	94.19	0	0	284	726
Dcitr01g09650.1.1	123	1	124	Q76NQ3_DROME	123	810	933	4.15e-61	75.000	88	88.71	0	0	201	511
Dcitr01g09650.1.1	123	1	124	M9PCJ7_DROME	123	805	928	4.51e-61	75.000	88	88.71	0	0	201	510
Dcitr01g09650.1.1	123	1	124	Q9VL07_DROME	123	1007	1130	7.49e-61	75.000	88	88.71	0	0	201	510
Dcitr01g09660.1.1	160	1	161	Q9VL07_DROME	161	818	979	6.46e-90	76.687	99	86.50	2	3	283	723
Dcitr01g09660.1.1	160	1	161	M9MRG4_DROME	161	812	973	6.56e-90	76.687	99	86.50	2	3	283	723
Dcitr01g09660.1.1	160	1	161	M9PCJ7_DROME	161	616	777	1.09e-86	76.687	99	86.50	2	3	271	694
Dcitr01g09670.1.1	343	7	350	M9MRG4_DROME	329	741	1070	0.0	72.965	95	83.43	2	14	533	1372
Dcitr01g09670.1.1	343	7	350	M9PCJ7_DROME	329	545	874	0.0	72.965	95	83.43	2	14	532	1371
Dcitr01g09670.1.1	343	7	350	Q76NQ3_DROME	334	545	879	0.0	72.384	95	82.85	1	9	530	1365
Dcitr01g09670.1.2	297	7	304	M9PCJ7_DROME	283	545	828	7.52e-163	74.832	93	84.56	2	14	477	1227
Dcitr01g09670.1.2	297	7	304	Q76NQ3_DROME	288	545	833	6.64e-162	74.161	93	83.89	1	9	474	1221
Dcitr01g09670.1.2	297	7	304	M9MRG4_DROME	283	741	1024	7.17e-161	74.832	93	84.56	2	14	477	1228
Dcitr01g09720.1.1	503	576	1079	M9MRG4_DROME	488	636	1124	0.0	73.413	73	84.72	3	15	775	2002
Dcitr01g09720.1.1	503	576	1079	M9PCJ7_DROME	488	440	928	0.0	73.413	73	84.72	3	15	774	1999
Dcitr01g09720.1.1	503	576	1079	Q9VL07_DROME	493	637	1130	0.0	73.016	73	84.33	2	10	772	1994
Dcitr01g09770.1.1	899	11	910	Q9VAX8_DROME	933	42	975	0.0	77.861	99	86.10	2	36	1516	3924
Dcitr01g09780.1.1	925	279	1204	Q9VAX8_DROME	932	43	975	0.0	80.300	77	89.29	2	9	1575	4079
Dcitr01g09790.1.1	211	1	212	Q9VY78_DROME	211	48	259	1.92e-136	83.962	97	91.98	0	0	382	981
Dcitr01g09800.1.1	937	1	938	Q9VAX8_DROME	974	1	975	0.0	76.813	99	85.29	5	45	1550	4012
Dcitr01g09830.1.1	660	1	661	SDHA_DROME	660	1	661	0.0	77.492	99	86.25	2	2	1041	2692
Dcitr01g10410.1.1	95	1	96	LAP4_DROME	95	1	96	2.95e-55	86.458	85	93.75	0	0	183	465
Dcitr01g10430.1.1	487	1	488	LAP4_DROME	479	1	480	0.0	71.311	83	82.79	4	8	707	1824
Dcitr01g10430.1.2	487	1	488	LAP4_DROME	479	1	480	0.0	71.311	86	82.79	4	8	708	1827
Dcitr01g10520.1.1	610	6	616	APKC_DROME	578	28	606	0.0	75.041	99	82.54	4	36	906	2341
Dcitr01g11340.1.1	93	2	95	Q8IMX8_DROME	95	4	99	6.19e-51	81.250	71	89.58	1	2	156	395
Dcitr01g11340.1.1	93	2	95	Q8IGW7_DROME	95	4	99	6.39e-51	81.250	71	89.58	1	2	156	395
Dcitr01g11650.1.1	1085	1	1086	Q7KN85_DROME	1111	1	1112	0.0	76.101	99	84.91	6	28	1754	4542
Dcitr01g11820.1.1	220	1	221	RAB3_DROME	219	1	220	1.48e-143	87.838	99	92.34	3	3	399	1024
Dcitr01g12150.1.1	487	53	540	ATPB_DROME	465	37	502	0.0	89.959	90	93.03	1	22	875	2262
Dcitr01g12150.1.1	496	45	541	Q8T4C4_DROME	474	96	570	0.0	71.285	92	81.93	3	24	713	1841
Dcitr01g12610.1.1	274	95	369	S4W2D1_LOCMI	274	1	275	0.0	95.636	71	98.18	0	0	562	1449
Dcitr01g12610.1.1	279	90	369	Q32KD4_DROME	279	124	403	0.0	90.357	72	96.43	0	0	551	1419
Dcitr01g12610.1.1	279	90	369	Q7KY08_DROME	279	90	369	0.0	90.357	72	96.43	0	0	550	1418
Dcitr01g12630.1.1	858	75	933	S4W2D1_LOCMI	847	1	848	0.0	94.412	92	97.56	1	11	1714	4439
Dcitr01g12630.1.1	863	70	933	Q32KD4_DROME	860	124	984	0.0	91.349	93	96.08	2	9	1679	4348
Dcitr01g12630.1.1	863	70	933	Q7KY08_DROME	860	90	950	0.0	91.349	93	96.08	2	9	1677	4344
Dcitr01g12630.1.2	858	49	907	S4W2D1_LOCMI	847	1	848	0.0	94.412	95	97.56	1	11	1715	4442
Dcitr01g12630.1.2	863	44	907	Q7KY08_DROME	860	90	950	0.0	91.349	95	96.08	2	9	1679	4348
Dcitr01g12630.1.2	863	44	907	Q32KD4_DROME	860	124	984	0.0	91.349	95	96.08	2	9	1678	4345
Dcitr01g12670.1.1	664	1	665	S4W2D1_LOCMI	653	195	848	0.0	93.985	99	97.44	1	11	1323	3424
Dcitr01g12670.1.1	664	1	665	Q32KD4_DROME	661	323	984	0.0	91.916	99	96.11	2	9	1299	3362
Dcitr01g12670.1.1	664	1	665	Q7KY08_DROME	661	289	950	0.0	91.916	99	96.11	2	9	1298	3360
Dcitr01g13030.1.2	33	5	38	A0A0B4LHR8_DROME	33	172	205	1.47e-12	82.353	94	91.18	0	0	70.5	171
Dcitr01g13360.1.1	100	30	130	RPAB2_DROME	101	29	130	5.94e-49	75.490	77	86.27	1	1	152	384
Dcitr01g13400.1.1	64	6	70	Q9V4C9_DROME	64	491	555	1.89e-37	89.231	86	96.92	0	0	130	328
Dcitr01g13400.1.1	61	6	67	Q7K3X3_DROME	61	438	499	3.19e-37	91.935	82	98.39	0	0	130	327
Dcitr01g13400.1.1	61	6	67	Q7KQN5_DROME	61	491	552	4.40e-37	91.935	82	98.39	0	0	130	326
Dcitr01g13810.1.1	274	1	275	CAPZB_DROME	274	1	275	8.15e-177	84.364	99	90.55	0	0	487	1254
Dcitr01g13880.1.1	164	67	231	Q8IN49_DROME	164	636	800	3.24e-84	70.303	80	85.45	0	0	266	679
Dcitr01g13910.1.1	787	10	797	Q8IN49_DROME	789	11	800	0.0	74.810	98	87.09	1	2	1284	3322
Dcitr01g13920.1.1	355	5	360	A0A0B4KH24_DROME	374	55	429	0.0	70.899	98	83.86	3	25	564	1453
Dcitr01g13920.1.1	355	5	360	A0A0B4KGK8_DROME	374	13	387	0.0	70.899	98	83.86	3	25	563	1452
Dcitr01g13920.1.1	355	5	360	A0A0B4KH21_DROME	374	47	421	0.0	70.899	98	83.86	3	25	563	1450
Dcitr01g14170.1.1	159	1	160	IF5A_DROME	158	1	159	1.52e-96	81.875	99	91.25	1	1	275	703
Dcitr01g14350.1.1	159	1	160	IF5A_DROME	158	1	159	1.52e-96	81.875	99	91.25	1	1	275	703
Dcitr01g14530.1.1	297	1	298	Q0E924_DROME	298	1	299	1.40e-159	75.251	92	89.63	1	1	447	1149
Dcitr01g14530.1.1	295	1	296	A8DYI7_DROME	296	1	297	1.12e-158	75.421	91	89.56	1	1	445	1144
Dcitr01g14530.1.1	295	1	296	A8DYI6_DROME	296	1	297	4.87e-158	75.421	91	89.56	1	1	444	1143
Dcitr01g14740.1.1	107	1	108	X2J6D4_DROME	107	1	108	7.36e-67	84.259	99	92.59	0	0	196	497
Dcitr01g14740.1.1	107	1	108	CYC2_DROME	107	1	108	7.36e-67	84.259	99	92.59	0	0	196	497
Dcitr01g14790.1.1	329	5	334	CALR_DROME	340	6	346	0.0	71.848	95	82.40	1	11	512	1319
Dcitr01g14950.1.1	196	58	254	RL19_DROME	196	1	197	1.73e-110	83.756	77	91.88	0	0	316	809
Dcitr01g14960.1.1	429	1	430	TBB2_DROME	428	1	429	0.0	90.698	96	95.35	1	1	801	2070
Dcitr01g14960.1.1	444	1	445	TBB3_DROME	449	1	450	0.0	85.778	99	93.56	1	5	795	2052
Dcitr01g14960.1.1	410	20	430	A1ZBL0_DROME	409	29	438	0.0	93.187	92	96.84	1	1	781	2016
Dcitr01g15000.1.1	429	1	430	TBB2_DROME	428	1	429	0.0	90.698	96	95.35	1	1	801	2070
Dcitr01g15000.1.1	444	1	445	TBB3_DROME	449	1	450	0.0	85.778	99	93.56	1	5	795	2052
Dcitr01g15000.1.1	410	20	430	A1ZBL0_DROME	409	29	438	0.0	93.187	92	96.84	1	1	781	2016
Dcitr01g15040.1.1	192	1	193	RL19_DROME	192	1	193	1.05e-110	84.456	94	92.23	0	0	314	805
Dcitr01g15120.1.1	514	1	515	KCNAW_DROME	497	1	498	0.0	83.333	96	89.53	6	19	857	2213
Dcitr01g15160.1.1	193	1	194	KCNAW_DROME	193	135	328	2.17e-118	82.990	92	93.30	0	0	345	884
Dcitr01g15340.1.1	466	1	467	Q8IRQ5_DROME	466	1	467	0.0	74.732	78	86.72	0	0	742	1915
Dcitr01g15340.1.1	460	7	467	Q9W3X6_DROME	460	35	495	0.0	75.488	77	87.64	0	0	741	1914
Dcitr01g15340.1.1	460	7	467	Q8SXM1_DROME	460	35	495	0.0	75.488	77	87.64	0	0	740	1910
Dcitr01g15360.1.1	466	1	467	Q8IRQ5_DROME	466	1	467	0.0	74.732	71	86.94	0	0	742	1916
Dcitr01g15490.1.1	144	3	147	ARPC2_DROME	144	153	297	1.52e-80	78.621	76	84.83	0	0	241	614
Dcitr01g15490.1.2	144	3	147	ARPC2_DROME	144	153	297	2.37e-79	77.931	76	84.14	0	0	238	606
Dcitr01g15810.1.1	538	19	557	DDX18_DROME	532	145	677	0.0	72.593	96	84.26	4	8	802	2071
Dcitr01g15900.1.1	162	27	189	Q9Y0G0_DROME	161	305	466	2.80e-91	78.528	83	86.50	1	1	274	701
Dcitr01g15900.1.1	162	27	189	Q9V3H5_DROME	161	303	464	3.22e-91	78.528	83	86.50	1	1	274	700
Dcitr01g15900.1.2	123	1	124	Q9V3H5_DROME	122	342	464	3.43e-70	82.258	94	87.90	1	1	217	552
Dcitr01g15900.1.2	123	1	124	Q9Y0G0_DROME	122	344	466	3.60e-70	82.258	94	87.90	1	1	217	552
Dcitr01g16250.1.2	397	10	407	Q9W3N9_DROME	396	14	410	0.0	70.352	98	84.17	1	1	593	1530
Dcitr01g16460.1.1	207	3	210	RAB6_DROME	206	2	208	1.46e-148	95.673	99	97.60	1	1	410	1055
Dcitr01g16470.1.1	306	248	554	PSDE_DROME	303	1	304	0.0	88.925	85	94.46	1	3	570	1468
Dcitr01g16470.1.1	190	1	191	PSDE_DROME	187	1	188	1.55e-122	92.670	85	95.29	1	3	363	932
Dcitr01g16560.1.1	302	3	305	1433Z_DROME	246	2	248	1.83e-153	72.937	99	76.90	2	56	429	1102
Dcitr01g16570.1.1	779	5	784	PFKA_DROME	779	2	781	0.0	78.333	99	87.95	0	0	1247	3226
Dcitr01g16600.1.1	392	1	393	PFKA_DROME	392	389	781	0.0	78.372	99	87.28	0	0	611	1576
Dcitr01g16780.1.1	54	10	64	Q9VNP7_DROME	54	72	126	1.76e-24	74.545	85	90.91	0	0	93.6	231
Dcitr01g16810.1.1	52	1178	1230	RPB1_DROME	52	1073	1125	4.33e-16	71.698	85	84.91	0	0	83.6	205
Dcitr01g16810.1.2	52	1178	1230	RPB1_DROME	52	1073	1125	4.23e-16	71.698	85	84.91	0	0	83.6	205
Dcitr01g17040.1.1	318	796	1114	GALT5_DROME	318	304	622	0.0	77.743	89	86.21	0	0	554	1427
Dcitr01g17420.1.1	246	1	247	KCNAW_DROME	245	6	251	1.96e-139	72.470	99	86.23	1	1	400	1027
Dcitr01g17660.1.1	179	1	180	O96692_DROME	179	1	180	9.19e-92	77.348	97	85.08	2	2	265	676
Dcitr01g17660.1.2	179	1	180	O96692_DROME	179	1	180	9.19e-92	77.348	97	85.08	2	2	265	676
Dcitr01g17690.1.1	102	10	112	Q7JWH5_DROME	102	11	113	1.56e-60	82.524	91	87.38	0	0	180	457
Dcitr01g18290.1.1	96	15	111	Q9VJI7_DROME	97	13	110	1.92e-48	73.469	85	87.76	1	1	149	377
Dcitr01g18310.1.1	96	15	111	Q9VJI7_DROME	97	13	110	1.92e-48	73.469	85	87.76	1	1	149	377
Dcitr01g18470.1.1	98	1	99	GSB_DROME	98	1	99	3.02e-62	91.919	97	94.95	0	0	194	493
Dcitr01g18470.1.1	98	1	99	GSBN_DROME	99	1	100	1.11e-55	84.000	97	92.00	1	1	177	450
Dcitr01g18470.1.1	89	10	99	PRD_DROME	94	13	107	3.36e-49	82.105	88	88.42	1	5	163	413
Dcitr01g18660.1.1	333	6	339	Q8INQ9_DROME	333	13	346	0.0	82.036	98	90.42	0	0	584	1506
Dcitr01g18660.1.1	333	6	339	Q8INR0_DROME	333	10	343	0.0	82.036	98	90.42	0	0	582	1501
Dcitr01g18660.1.1	332	7	339	Q9XYA7_DROME	332	1	333	0.0	82.282	97	90.69	0	0	582	1499
Dcitr01g18700.1.1	130	8	138	RPB4_DROME	130	9	139	2.13e-76	82.443	94	89.31	0	0	222	566
Dcitr01g19080.1.1	108	1	109	RS26_DROME	107	1	108	2.33e-63	86.239	92	90.83	1	1	187	476
Dcitr01g19300.1.1	294	43	337	RFC2_DROME	294	13	307	3.44e-164	73.559	79	85.76	0	0	462	1188
Dcitr01g19340.1.1	98	12	110	RFC2_DROME	98	19	117	9.71e-51	77.778	83	86.87	0	0	162	411
Dcitr01g19380.1.1	106	9	115	Q9W0C1_DROME	107	17	124	1.70e-61	87.963	91	90.74	1	1	185	470
Dcitr01g19380.1.1	106	9	115	Q9W0C2_DROME	107	26	133	2.05e-61	87.963	91	90.74	1	1	185	470
Dcitr01g19380.1.1	103	9	112	M9PE71_DROME	104	17	121	2.24e-61	88.571	89	91.43	1	1	186	471
Dcitr01g19410.1.1	106	17	123	Q9W0C1_DROME	107	17	124	2.45e-61	87.963	86	90.74	1	1	185	470
Dcitr01g19410.1.1	106	17	123	Q9W0C2_DROME	107	26	133	2.51e-61	87.963	86	90.74	1	1	185	470
Dcitr01g19410.1.1	106	17	123	Q26335_DROSP	107	17	124	3.09e-61	87.963	86	90.74	1	1	185	469
Dcitr01g19440.1.1	118	1	119	Q9W2S2_DROME	118	1	119	1.98e-80	92.437	98	97.48	0	0	231	589
Dcitr01g19440.1.1	115	1	116	Q9VEG5_DROME	115	3	118	1.16e-68	79.310	96	93.10	0	0	201	511
Dcitr01g19440.1.1	115	1	116	Q7K1J3_DROME	115	41	156	3.07e-68	79.310	96	93.10	0	0	201	512
Dcitr01g19450.1.1	141	9	150	M9PE71_DROME	132	17	149	6.01e-62	72.028	90	76.22	2	11	189	479
Dcitr01g19460.1.1	89	8	97	X2JEE0_DROME	89	15	104	2.10e-60	92.222	90	97.78	0	0	179	454
Dcitr01g19460.1.1	92	5	97	X2JJA8_DROME	92	1	93	3.21e-60	90.323	93	95.70	0	0	178	451
Dcitr01g19460.1.1	91	6	97	Q9W2S2_DROME	91	27	118	4.35e-60	91.304	92	96.74	0	0	179	453
Dcitr01g19480.1.1	279	3	282	GUS_DROME	277	1	278	7.88e-162	75.618	98	85.87	3	8	450	1158
Dcitr01g19610.1.1	375	1	376	ACT6_DROME	375	1	376	0.0	98.138	99	99.47	0	0	778	2009
Dcitr01g19610.1.1	375	1	376	ACT5_DROME	375	1	376	0.0	98.404	99	99.47	0	0	778	2008
Dcitr01g19610.1.1	375	1	376	G3CKA6_SPOFR	375	1	376	0.0	98.138	99	99.47	0	0	776	2005
Dcitr01g19790.1.1	618	5	623	HSP68_DROME	633	2	635	0.0	76.814	99	88.49	1	15	1027	2655
Dcitr01g19790.1.1	618	5	623	HSP71_DROME	640	2	642	0.0	76.443	99	86.58	3	22	1014	2622
Dcitr01g19790.1.1	618	5	623	HSP70_DROME	640	2	642	0.0	76.443	99	86.58	3	22	1014	2622
Dcitr01g19810.1.1	413	1	414	HSP71_DROME	413	58	471	0.0	83.092	99	92.27	0	0	728	1880
Dcitr01g19810.1.1	413	1	414	HSP70_DROME	413	58	471	0.0	83.092	99	92.27	0	0	728	1880
Dcitr01g19810.1.1	413	1	414	HSP75_DROME	413	58	471	0.0	82.850	99	92.27	0	0	726	1875
Dcitr01g20400.1.1	181	1	182	MCTS1_DROME	181	1	182	7.08e-102	70.330	99	87.91	0	0	290	742
Dcitr01g20560.1.1	181	1	182	MCTS1_DROME	181	1	182	7.08e-102	70.330	99	87.91	0	0	290	742
Dcitr01g20680.1.1	220	2	222	Q7K519_DROME	216	131	347	1.30e-118	75.566	89	87.78	1	4	343	879
Dcitr01g20870.1.1	116	17	133	Q9VF56_DROME	116	804	920	3.58e-57	76.068	84	86.32	0	0	190	483
Dcitr01g20880.1.1	156	1	157	Q9VF56_DROME	156	556	712	1.48e-76	73.885	98	87.26	0	0	247	630
Dcitr01g21170.1.1	135	1	136	ANKHM_DROME	135	887	1022	1.43e-69	77.941	99	89.71	0	0	226	575
Dcitr01g21290.1.1	420	3	423	CAF1_DROME	420	6	426	0.0	93.112	98	97.15	0	0	823	2127
Dcitr01g21350.1.1	420	3	423	CAF1_DROME	420	6	426	0.0	93.112	98	97.15	0	0	823	2127
Dcitr01g21550.1.1	425	120	545	Q9VYU7_DROME	434	238	672	0.0	71.365	76	79.64	7	33	617	1592
Dcitr01g21550.1.1	425	120	545	Q24328_DROME	434	236	670	0.0	71.365	76	79.42	7	33	616	1589
Dcitr01g21770.1.1	425	120	545	Q9VYU7_DROME	434	238	672	0.0	71.365	76	79.64	7	33	617	1592
Dcitr01g21770.1.1	425	120	545	Q24328_DROME	434	236	670	0.0	71.365	76	79.42	7	33	616	1589
Dcitr01g22000.1.1	106	18	124	H2B_LITVA	103	13	116	9.74e-68	92.523	86	96.26	1	3	199	505
Dcitr01g22000.1.1	119	5	124	H2B_DROME	119	4	123	7.08e-64	94.167	96	98.33	0	0	189	481
Dcitr01g22000.1.2	79	129	208	H2B_LITVA	79	37	116	9.26e-52	96.250	80	100.00	0	0	162	409
Dcitr01g22000.1.2	86	18	104	H2B_LITVA	83	13	96	1.53e-50	89.655	80	94.25	1	3	159	401
Dcitr01g22000.1.2	79	129	208	H2B_DROME	79	44	123	2.45e-51	96.250	80	100.00	0	0	161	407
Dcitr01g22000.1.2	86	18	104	H2B_DROME	86	17	103	2.93e-46	93.103	80	97.70	0	0	148	374
Dcitr01g22100.1.1	515	4	519	PDE11_DROME	516	588	1104	0.0	81.238	96	90.91	1	1	905	2340
Dcitr01g22120.1.1	593	995	1588	PDE11_DROME	624	480	1104	0.0	75.840	88	85.28	2	31	999	2582
Dcitr01g22120.1.1	436	166	602	PDE11_DROME	437	480	917	0.0	81.507	88	90.87	1	1	771	1991
Dcitr01g22120.1.1	59	708	767	PDE11_DROME	57	392	449	4.89e-23	88.333	88	91.67	1	2	106	265
Dcitr01g22120.1.1	49	844	893	PDE11_DROME	49	457	506	3.95e-18	76.000	88	92.00	0	0	90.9	224
Dcitr01g22120.1.1	31	1	32	PDE11_DROME	31	475	506	1.41e-08	71.875	88	90.62	0	0	59.3	142
Dcitr01g22120.1.1	26	38	64	PDE11_DROME	26	480	506	1.84e-06	74.074	88	88.89	0	0	52.4	124
Dcitr01g22120.1.1	26	102	128	PDE11_DROME	26	480	506	1.84e-06	74.074	88	88.89	0	0	52.4	124
Dcitr01g22120.1.1	26	70	96	PDE11_DROME	26	480	506	3.07e-06	74.074	88	88.89	0	0	51.6	122
Dcitr01g22370.1.1	593	216	809	Q961E0_DROME	586	15	601	0.0	74.161	73	83.56	2	11	891	2302
Dcitr01g22410.1.1	472	12	484	Q5BI50_DROME	465	356	821	0.0	76.421	98	85.05	2	11	734	1894
Dcitr01g22410.1.1	472	12	484	Q961E0_DROME	465	136	601	0.0	76.421	98	85.05	2	11	728	1880
Dcitr01g22600.1.1	321	1	322	D1YSF9_DROME	315	602	917	4.14e-170	75.232	100	85.76	4	8	498	1281
Dcitr01g22600.1.1	321	1	322	Q9XZL6_DROME	315	574	889	8.18e-170	75.232	100	85.76	4	8	498	1282
Dcitr01g22600.1.1	321	1	322	Q9V4E5_DROME	315	635	950	2.24e-169	75.232	100	85.76	4	8	498	1283
Dcitr01g22640.1.1	222	3	225	Q8MT37_DROME	222	110	332	8.34e-127	77.130	99	88.34	0	0	380	976
Dcitr01g22640.1.1	222	3	225	Q5BIC7_DROME	222	77	299	1.59e-126	77.130	99	88.34	0	0	381	978
Dcitr01g22640.1.1	222	3	225	D1YSF9_DROME	222	77	299	1.32e-123	77.130	99	88.34	0	0	381	978
Dcitr01g22650.1.1	131	9	140	Q8MT37_DROME	131	112	243	3.01e-80	84.848	73	95.45	0	0	250	639
Dcitr01g22650.1.1	131	9	140	Q5BIC7_DROME	131	79	210	7.85e-80	84.848	73	95.45	0	0	250	639
Dcitr01g22650.1.1	134	9	143	O96435_DROME	134	51	185	9.69e-79	82.963	75	94.81	0	0	252	643
Dcitr01g22700.1.1	211	77	288	MOB1_DROME	211	6	217	6.50e-150	94.340	73	95.75	0	0	417	1073
Dcitr02g01310.1.1	351	353	704	NEDD4_DROME	336	505	841	2.69e-179	73.011	90	80.68	3	15	537	1383
Dcitr02g01310.1.2	351	309	660	NEDD4_DROME	336	505	841	1.79e-179	73.011	96	80.68	3	15	536	1380
Dcitr02g01390.1.1	184	3	187	P91634_DROME	186	816	1002	1.01e-91	73.404	89	85.64	2	4	289	740
Dcitr02g01530.1.1	95	1	96	VATC_DROME	95	2	97	1.15e-47	82.292	99	92.71	0	0	171	433
Dcitr02g01560.1.1	285	97	382	VATC_DROME	286	546	832	4.18e-163	77.700	99	89.55	1	1	478	1229
Dcitr02g01560.1.1	95	1	96	VATC_DROME	95	2	97	2.59e-47	82.292	99	92.71	0	0	171	434
Dcitr02g01560.1.2	285	97	382	VATC_DROME	286	546	832	4.18e-163	77.700	99	89.55	1	1	478	1229
Dcitr02g01560.1.2	95	1	96	VATC_DROME	95	2	97	2.59e-47	82.292	99	92.71	0	0	171	434
Dcitr02g01560.1.3	285	97	382	VATC_DROME	286	546	832	4.18e-163	77.700	99	89.55	1	1	478	1229
Dcitr02g01560.1.3	95	1	96	VATC_DROME	95	2	97	2.59e-47	82.292	99	92.71	0	0	171	434
Dcitr02g01560.1.4	285	97	382	VATC_DROME	286	546	832	4.18e-163	77.700	99	89.55	1	1	478	1229
Dcitr02g01560.1.4	95	1	96	VATC_DROME	95	2	97	2.59e-47	82.292	99	92.71	0	0	171	434
Dcitr02g01560.1.5	285	97	382	VATC_DROME	286	546	832	4.18e-163	77.700	99	89.55	1	1	478	1229
Dcitr02g01560.1.5	95	1	96	VATC_DROME	95	2	97	2.59e-47	82.292	99	92.71	0	0	171	434
Dcitr02g01790.1.1	1484	30	1514	DUOX_DROME	1476	61	1537	0.0	75.084	98	86.30	7	16	2395	6207
Dcitr02g01870.1.1	171	1	172	Q704P7_9HEMI	171	1	172	1.21e-71	77.326	84	89.53	0	0	224	571
Dcitr02g01870.1.1	195	6	201	TNNI_DROME	197	67	264	7.76e-71	76.768	96	87.37	1	2	216	549
Dcitr02g01880.1.1	171	1	172	Q704P7_9HEMI	171	1	172	7.25e-72	77.326	86	89.53	0	0	224	572
Dcitr02g01880.1.1	186	6	192	TNNI_DROME	186	67	253	7.09e-71	78.610	93	89.84	0	0	216	549
Dcitr02g01910.1.1	574	57	631	A0A0B4KF15_DROME	573	622	1195	0.0	74.261	71	86.26	1	1	946	2446
Dcitr02g01910.1.1	574	57	631	A1Z7F4_DROME	573	302	875	0.0	74.261	71	86.26	1	1	945	2442
Dcitr02g01910.1.1	574	57	631	B7YZT0_DROME	573	622	1195	0.0	74.261	71	86.26	1	1	944	2441
Dcitr02g02020.1.1	57	492	549	Q86M30_DROME	57	670	727	4.49e-25	84.483	74	87.93	0	0	110	274
Dcitr02g02020.1.1	57	492	549	Q9VLT9_DROME	57	670	727	4.49e-25	84.483	74	87.93	0	0	110	274
Dcitr02g02020.1.1	57	492	549	M9NEC0_DROME	57	687	744	4.52e-25	84.483	74	87.93	0	0	110	274
Dcitr02g02360.1.1	519	14	533	Q9VK69_DROME	519	14	533	0.0	79.808	97	90.00	0	0	855	2210
Dcitr02g02380.1.1	508	14	522	Q9VK69_DROME	514	14	528	0.0	79.029	79	88.93	1	6	829	2141
Dcitr02g02380.1.1	301	630	931	Q9VK69_DROME	301	200	501	1.03e-169	80.132	79	89.40	0	0	509	1310
Dcitr02g02380.1.1	53	582	635	Q9VK69_DROME	53	36	89	5.00e-21	83.333	79	94.44	0	0	97.8	242
